"qa-api-testrun-policy","03/25/2022 at 03:45:27 (GMT-0700)"
"peoplereign.io","5205 Prospect Dr. 135-381",,"San Jose","California","United States of America","95129"
"Prem Kasha","peper6pk","Manager"
SUMMARY
Policy Title,Policy Locking,Policy Modified,Policy Last Evaluated,Asset Groups,IPs,Asset Tags,Host Instance,PC Agent IPs,Technologies,Controls,Assets,Control Instances,Passed,Failures,Error,Approved Exceptions,Pending Exceptions
"CIS Benchmark for Red Hat Enterprise Linux 7, v3.1.1 [Automated and Manual, Level 1 and Level 2] v.4.0","Locked - CIS Certified Policy","03/18/2022 at 10:05:03 (GMT-0700)","03/25/2022 at 03:25:03 (GMT-0700)",,"N/A",,"10.10.50.6 (os)","No","Red Hat Enterprise Linux 7.x","458","1","458","378 (82.53%)","80 (17.47%)","0","0","0"
HOST STATISTICS
IP Address,Tracking Method,DNS Name,Netbios Name,Operating System,Last Scan Date,Percentage,Qualys Host ID,Host ID
"10.10.50.6","AGENT","audit-test.home.private","'-","Red Hat Enterprise Linux Server 7.9","03/25/2022 at 01:09:43 (GMT-0700)","82.53% (378 of 458)","726bdae6-9d4e-481d-bc57-5fffd87b0157","1393891"
ASSET TAGS
"10.10.50.6","Cloud Agent","Corp"
RESULTS
Host IP,DNS Hostname,NetBIOS Hostname,Tracking Method,Operating System,NETWORK,Last Scan Date,Evaluation Date,Control ID,Technology,Control,Criticality Label,Criticality Value,Rationale,Status,Remediation,Deprecated,Evidence,Exception Assignee,Exception Status,Exception End Date,Exception Creator,Exception Created Date,Exception Modifier,Exception Modified Date,Exception Comments History,Qualys Host ID
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","7446","Red Hat Enterprise Linux 7.x","Status of the 'max_log_file_action' setting in file '/etc/audit/auditd.conf'","SERIOUS","3","The 'max_log_file_action' setting executes commands when the 'max_log_file' size limit has been reached.  These commands include keep_logs, suspend, ignore, syslog, and rotate.  As logging represents legal evidence of chronological activity on the host, this setting should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicate the current <b>max_log_file_action</b> setting within the <b>/etc/audit/auditd.conf</b> file on the host.

======Expected Value(s)======

File not found
------------ OR ------------
matches regular expression list
\bkeep_logs\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
keep_logs

======Extended Evidence======:
Row 1:File name,Setting,Value
Row 2:/etc/audit/auditd.conf,max_log_file_action,keep_logs",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","7443","Red Hat Enterprise Linux 7.x","Status of the 'space_left_action' setting in file '/etc/audit/auditd.conf'","SERIOUS","3","The 'space_left_action' setting in the '/etc/audit/auditd.conf' file monitors available log space before reaching the max_log_file threshold.  In some high-security organizations, if system-logs are not operating, the system must be suspended or halted immediately as unauthorized access cannot be detected.  As logging represents legal evidence of chronological system activity, the configuration of the 'space_left_action' setting should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicate the current <b>space_left_action</b> setting within the <b>/etc/audit/auditd.conf</b> file on the host.

======Expected Value(s)======

File not found
------------ OR ------------
matches regular expression list
\bemail\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
EMAIL

======Extended Evidence======:
Row 1:File name,Setting,Value
Row 2:/etc/audit/auditd.conf,space_left_action,EMAIL",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","7444","Red Hat Enterprise Linux 7.x","Status of the 'action_mail_acct' setting in file '/etc/audit/auditd.conf'","SERIOUS","3","The 'action_mail_acct' setting in the /etc/audit/auditd.conf file designates an alias or email address to receive alert messages from the audit daemon.  A remote or local, operational, email account with '/usr/lib/sendmail' configured can be used as long as an authorized user is available to respond.  As alert messages represent critical communication of legal evidence of chronological activity on the host, the 'action_mail_acct' setting should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicate the current <b>action_mail_acct</b> setting within the <b>/etc/audit/auditd.conf</b> file on the host.

======Expected Value(s)======

File not found
------------ OR ------------
matches regular expression list
\broot\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
root

======Extended Evidence======:
Row 1:File name,Setting,Value
Row 2:/etc/audit/auditd.conf,action_mail_acct,root",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","7445","Red Hat Enterprise Linux 7.x","Status of the 'admin_space_left_action' setting in file '/etc/audit/auditd.conf'","SERIOUS","3","The 'admin_space_left_action' setting defines what commands to execute when the system is low on disk space.  The 'admin_space_left_action' command choices are halt, suspend, email, syslog, and ignore. As logging represents legal evidence of chronological activities on the host, this setting should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicate the current <b>admin_space_left_action</b> setting within the <b>/etc/audit/auditd.conf</b> file on the host.

======Expected Value(s)======

File not found
------------ OR ------------
matches regular expression list
\bhalt\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
HALT

======Extended Evidence======:
Row 1:File name,Setting,Value
Row 2:/etc/audit/auditd.conf,admin_space_left_action,HALT",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","18601","Red Hat Enterprise Linux 7.x","Status of the 'audit_backlog_limit' attribute in '/boot/grub2/grub.cfg' file","SERIOUS","3","The 'audit_backlog_limit' sets the queue length for audit events awaiting transfer to the audit daemon. The default value is 64 which can potentially be overrun by bursts of activity. By default during boot if audit=1, then the backlog will hold 64 records. If more that 64 records are created during boot, auditd records will be lost and potentially malicious activity could go undetected. This setting should be configured according to the needs of the business.","Failed",,"0","The following List String value(s) <B>X</B> indicate the status of the <B>audit_backlog_limit</B> setting configured within <B>/boot/grub2/grub.cfg</B> file on the system.

======Expected Value(s)======

File Not Found
------------ OR ------------
matches regular expression list
audit_backlog_limit=8192

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Setting Not Found

======Extended Evidence======:
Row 1:File name,Pattern
Row 2:/boot/grub2/grub.cfg,^[[:blank:]]*linux.*audit_backlog_limit",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12808","Red Hat Enterprise Linux 7.x","List of runtime audit rules for 'adjtimex', using auditctl","SERIOUS","3","The system call 'adjtimex' reads and optionally sets adjustment parameters for the clock adjustment algorithm. It takes a pointer to a timex structure, updates kernel parameters from (selected) field values, and returns the same structure updated with the current kernel values. There are several known exploits involving modifying the 'kernel clock' settings on the host. This syscall parameter should be configured according to the needs of the business.","Passed",,"0","The following List String value(s) <b>X</b> indicates the status of <b>runtime auditctl rules</b> defined for the <b>adjtimex</b> system call. The auditctl -l command is used to fetch the values.

======Expected Value(s)======

No Rules Found
------------ OR ------------
matches regular expression list
\badjtimex\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-a always,exit -F arch=b64 -S adjtimex,settimeofday,clock_settime -F key=time-change

======Extended Evidence======:
Row 1:Pattern,Rule
Row 2:adjtimex,-a always,exit -F arch=b64 -S adjtimex,settimeofday,clock_settime -F key=time-change",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17497","Red Hat Enterprise Linux 7.x","Status of the 'adjtimex' syscall parameter defined in the '/etc/audit/rules.d/*.rules' files","SERIOUS","3","The 'adjtimex' syscall parameter tunes the kernel clock on the host. There are several known exploits involving modifying the 'kernel clock' settings on the host. As the effective audit configuration gets generated from the files under /etc/audit/rules.d/ folder, this syscall parameter should be configured in these files according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the current status of the <b>adjtimex</b> setting within <b>/etc/audit/rules.d/*.rules</b> files on the host.

======Expected Value(s)======
matches regular expression list
\badjtimex\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-a always,exit -F arch=b64 -S adjtimex -S settimeofday -S stime -S clock_settime -k time-change

======Extended Evidence======:
Row 1:File,Rule
Row 2:/etc/audit/rules.d/audit.rules,-a always,exit -F arch=b64 -S adjtimex -S settimeofday -S stime -S clock_settime -k time-change",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12809","Red Hat Enterprise Linux 7.x","List of runtime audit rules for 'settimeofday', using auditctl","SERIOUS","3","The system call 'settimeofday' captures modifications of the system time on the host. Arbitrary changes to the system time can be used to obfuscate nefarious activities in log files. It also can be used to confuse network services that are highly dependent upon an accurate system time (such as sshd). It is recommended to audit all changes to the system time as appropriate to the business needs.","Passed",,"0","The following List String value(s) <b>X</b> indicates the status of <b>runtime auditctl rules</b> defined for the <b>settimeofday</b> system call. The auditctl -l command is used to fetch the values.

======Expected Value(s)======
matches regular expression list
\bsettimeofday\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-a always,exit -F arch=b64 -S adjtimex,settimeofday,clock_settime -F key=time-change

======Extended Evidence======:
Row 1:Pattern,Rule
Row 2:settimeofday,-a always,exit -F arch=b64 -S adjtimex,settimeofday,clock_settime -F key=time-change",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17498","Red Hat Enterprise Linux 7.x","Status of the 'settimeofday' syscall parameter defined in the '/etc/audit/rules.d/*.rules' files","SERIOUS","3","The 'settimeofday' syscall parameter captures modifications of the system time on the host. There are several known exploits involving modifying the 'time of day' settings on the host. As the effective audit configuration gets generated from the files under /etc/audit/rules.d/ folder, this syscall parameter should be configured in these files according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the current status of the <b>settimeofday</b> setting within <b>/etc/audit/rules.d/*.rules</b> files on the host.

======Expected Value(s)======
matches regular expression list
\bsettimeofday\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-a always,exit -F arch=b64 -S adjtimex -S settimeofday -S stime -S clock_settime -k time-change

======Extended Evidence======:
Row 1:File,Rule
Row 2:/etc/audit/rules.d/audit.rules,-a always,exit -F arch=b64 -S adjtimex -S settimeofday -S stime -S clock_settime -k time-change",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12810","Red Hat Enterprise Linux 7.x","List of runtime audit rules for 'stime', using auditctl","SERIOUS","3","The system call 'stime' sets the systems date and time, measured in the number of seconds since 01-01-1970, on the host. Arbitrary changes to the system time can be used to obfuscate nefarious activities in log files. It also can be used to confuse network services that are highly dependent upon an accurate system time (such as sshd). It is recommended to audit all changes to the system time as appropriate to the business needs.","Failed",,"0","The following List String value(s) <b>X</b> indicates the status of <b>runtime auditctl rules</b> defined for the <b>stime</b> system call. The auditctl -l command is used to fetch the values.

======Expected Value(s)======
matches regular expression list
\bstime\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
Setting Not Found

======Extended Evidence======:
Row 1:Pattern,Rule",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","17499","Red Hat Enterprise Linux 7.x","Status of the 'stime' syscall parameter defined in the '/etc/audit/rules.d/*.rules' files","SERIOUS","3","The 'stime' syscall parameter sets the systems date and time, measured in the number of seconds since 01-01-1970, on the host. There are several known exploits involving modifying the 'time of day' settings on the host. As the effective audit configuration gets generated from the files under /etc/audit/rules.d/ folder, this syscall parameter should be configured in these files according to the needs of the business.","Passed",,"0","The following List String value(s) of <b>X</b> indicate the current status of the <b>stime</b> setting within <b>/etc/audit/rules.d/*.rules</b> files on the host.

======Expected Value(s)======
matches regular expression list
\bstime\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-a always,exit -F arch=b64 -S adjtimex -S settimeofday -S stime -S clock_settime -k time-change

======Extended Evidence======:
Row 1:File,Rule
Row 2:/etc/audit/rules.d/audit.rules,-a always,exit -F arch=b64 -S adjtimex -S settimeofday -S stime -S clock_settime -k time-change",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
"10.10.50.6","audit-test.home.private","'-","AGENT","Red Hat Enterprise Linux Server 7.9","Global Default Network","03/25/2022 at 01:09:43 (GMT-0700)","03/25/2022 at 01:13:03 (GMT-0700)","12811","Red Hat Enterprise Linux 7.x","List of runtime audit rules for 'clock_settime', using auditctl","SERIOUS","3","The system call 'clock_settime' captures modifications of several timers and internal clocks on the host. Arbitrary changes to the system time can be used to obfuscate nefarious activities in log files. It also can be used to confuse network services that are highly dependent upon an accurate system time (such as sshd). It is recommended to audit all changes to the system time as appropriate to the business needs.","Passed",,"0","The following List String value(s) <b>X</b> indicates the status of <b>runtime auditctl rules</b> defined for the <b>clock_settime</b> system call. The auditctl -l command is used to fetch the values.

======Expected Value(s)======
matches regular expression list
\bclock_settime\b

======Current Value(s) - Last updated: 03/25/2022 at 01:09:43 AM (GMT-0700)======
-a always,exit -F arch=b64 -S adjtimex,settimeofday,clock_settime -F key=time-change

======Extended Evidence======:
Row 1:Pattern,Rule
Row 2:clock_settime,-a always,exit -F arch=b64 -S adjtimex,settimeofday,clock_settime -F key=time-change",,,,,,,,,"726bdae6-9d4e-481d-bc57-5fffd87b0157"
